Comment,Id
For the entire time we have been forced to have SuperDuperNetwork - monopolies still exist in our area - we have experienced spectacularly atrocious customer service. Our phone line has been on and off for a year and a half now. Calling to make yet anothe,001B000001LLankIAD
We have SuperDuperNetwork TV Internet and phone service. We went out of town for a week and we were Not getting calls forwarded to our cell phones. We drive around in a car wrapped in our business information. We got home and found out that our Internet T,001B000001LLanlIAD
"I appreciate that SuperDuperNetwork offers SpecialtyMobility for $20, although it is pretty damn slow, and unreliable. It is a nice option for a student like myself. Unfortunately, until recently I would have a hotspot through wifi free to use when the se",001B000001LLanmIAD
"I was a customer with SuperDuperNetwork. They lied about the discount. Was suppose to have someone do the work so I could get internet service, but he didn't do the work. So, they had to send a tech over after I waited for service for four days. They said",001B000001LLannIAD
PLEASE READ! I have been using SuperDuperNetwork for a while now and I have a few things to say. First of all if you're thinking about trying SuperDuperNetwork I would highly recommend not doing it. I live in a duplex and my neighbors recently had a Super,001B000001LLanoIAD
"My internet goes on and off or from a strong signal to a weak one. SuperDuperNetwork has their phone system fixed so that it is impossible to speak to a person. When you choose that option the phone disconnects. I am so tired of it, I am now in the proces",001B000001LLanpIAD
"SuperDuperNetwork customer service is deplorable, complete with incompetent, rude and poorly-trained service reps. Instead of improving customer service to attract more customers, SuperDuperNetwork is now trying yet another dirty tactic to increase their ",001B000001LLanqIAD
Sales rep said high speed internet was included in the package I just signed up for. I discovered I was being charged for it on the bill. I called SuperDuperNetwork/SpecialtyMobility and they said it wasn't included and wouldn't make it right. I then had ,001B000001LLanrIAD
"I have spend hours and hours of my life that I will never get back. I have been trying to move my business internet & phone to the residential side in order to save money. $85+/- a month was worth it, right? I'm not so sure. I am currently on hold again. ",001B000001LLansIAD
"I was having trouble getting my new router to connect. I called and had a very hard time understanding the agent on the other end, and she clearly could not understand what I was saying or asking either. There were times when she would just stop talking f",001B000001LLantIAD
We have been customers with them for two years. We got the worst possible plan you can get cause they talk you into it by using misleading information that doesn't contain to the intended service. So by that I'm unhappy and switching to uverse.,001B000001LLanuIAD
"On the surface, these guys seem great. Great internet speeds for a great price. Well, in reality, dealing with them has been an absolute nightmare. I recently moved to a new house (about 10 mins from my old address). I called over a week in advance of the",001B000001LLanvIAD
"I have continually had very terrible service with internet speed, DVR working, and getting honest and accurate customer service. My last call tonight was 47 minutes total, 33 of them on hold. The executives do not care about either customers or employees ",001B000001LLanwIAD
My husband and I just moved to Fort Lewis a little over a month ago. We have been looking for decent priced cable and internet package. We chose SpecialtyMobility. We called and ordered and had an apt set for Oct 14th. We never received our confirmation e,001B000001LLanxIAD
"We spent weeks working on a contract with the Denver-area SuperDuperNetwork to bundle our Internet and phone services. They told us that they had sent out trucks to survey our location, and that our site was serviceable. We were told this by multiple repr",001B000001LLanyIAD
I called SuperDuperNetwork to get a Double Play Bundle Special. The advertisement baits you by quoting $89.00 for a double play. My final price was $133 if I wanted internet speed that actually worked. I was then quoted $79.00 for the double play bundle b,001B000001LLanzIAD
My service goes out every week. I work from home and this is causing a major issue for me. As usual I called SuperDuperNetwork today (10/5/15) about my internet outage. I was advised by the customer service agent that there was a outage in my area. I aske,001B000001LLao0IAD
"SuperDuperNetwork in Tucson is charging a base fee for their internet and limit the use to 350GB. ONCE you go over, they charge you $10 for each additional 50GB. NOBODY knows where all that data is going and/or coming from but they just keep charging. Int",001B000001LLao1IAD
"We switched to SuperDuperNetwork because of the better rates and performance they promised. Well, it's far away from WATNet that we had before. And for the price, the TV options are so poor. We would switch yesterday for another supplier. We don't even ge",001B000001LLao2IAD
Another rip-off move from SuperDuperNetwork/SpecialtyMobility now charging customer data service in blocks. This company should be sue by the government for rip-off business practices. Always squeezing customers wallets. Rip-off company.,001B000001LLao3IAD
First of all everyone should double check their bill. I can't even get refunded through customer service who is trying to charge me for an extra month after I canceled service. I'm thinking I'm going to need to take this Mickey mouse operation to court.,001B000001LLao4IAD
"Enough is enough. Waiting for a digital box to be sent to use and 2 weeks of SuperDuperNetwork rescheduling service calls that they never showed up for, I finally canceled SuperDuperNetwork went to WATNet U-Verse. I had problems with my cable TV and inter",001B000001LLao5IAD
I am writing about SuperDuperNetwork for unfair business practices due to the fact that when I moved into my house in April of 2003 I had WATNet service but as time progresses WATNet said they no more cover my area where my house is situated and that I ha,001B000001LLao6IAD
"After about one hour of being transferred and disconnected, repeating same information about 8-10 times to live individuals and robotic voices I was able to get a service appointment to try and correct a chronic problem with inadequate wireless service in",001B000001LLao7IAD
I would never recommend SpecialtyMobility to anyone. I am literally paying for nothing. I can never use my wifi and every time I call I cannot even understand the person I am speaking with after I finally get off the phone with the automated messenger for,001B000001LLao8IAD
"SuperDuperNetwork originally called me to state ""they were updating their equipment."" I needed to switch out my modem. They would mail it to me & I had to install it. I told them that I paid for my computer to be set up & I was not a tech, they should com",001B000001LLao9IAD
"The worst service ever. Slow... slow... slow! You pay for high speed internet as they claim (75) mgs per second and the actual internet speed is 6 mps. Unprofessional techs, from installers to customer support. They are all just like their company. Garbag",001B000001LLaoAIAT
"I cancelled my account with them on 8/22/15 due to their incompetence. Was told I would receive my final bill soon, which I did. The final bill was due by 9/23/15; no problem, I actually paid it in full on 9/25/15. I received a letter from a collection ag",001B000001LLaoBIAT
"Similar to other reviews on this site, SuperDuperNetwork SpecialtyMobility offered my husband a great introductory price for one year of internet service. Yet, they never charged that price. The first month, they overcharged more than double. When he comp",001B000001LLaoCIAT
"After dark on a Sunday night, a repairman starting working on my house. I was frightened because I didn't know this guy was outside my house. When I asked him to step away from the house, he refused to identify himself or move away from the house. When I ",001B000001LLaoDIAT
"I have two options for Wi-Fi in my current location: ThunderNetworks and SpecialtyMobility (SuperDuperNetwork). My experience with ThunderNetworks is that they make their money by perpetually screwing up my billing. After doing this THREE times in a row, ",001B000001LLaoEIAT
"They charged me EFT return fee. They cannot explain the reason. All they say is, ""Call your bank."" My bank said there was not any charge from SuperDuperNetwork. I called 5-6 agents. They all said they can't see why there is a charge. I wasted 2-3 hours of",001B000001LLaoFIAT
About 3 weeks ago I switched my basic internet service with SuperDuperNetwork to a Bundle since it was actually cheaper at the time. $59.99 for Performance Internet (50Mbps)/HBO/Basic Cable for 12 months. I confirmed multiple times over the phone with the,001B000001LLaoGIAT
"I am sadly upset with lie after lie from Customer Services Agents and Supervisors. On September 20, I spoke with a female agent, who offered me a package of internet service plus Latino TV for $ 34.99 (no signed contract), and she stated that this amount ",001B000001LLaoHIAT
"I opened an account on the 9th September and my account got disconnected without my permissions on 21st September. After over 10 hours on the call and chat, nobody could figure out what happened and I was told the account is dead. So finally the resolutio",001B000001LLaoIIAT
"I have been leaving resumes/filling out applications daily where I could find employment. It's been over 5 months already, stressful - but trying to keep a positive outlook. Suddenly my e-mail thru SuperDuperNetwork stops working. I start off following di",001B000001LLaoJIAT
"Service was interrupted on September 20, 2015 at 5:30 PM. We opted for the bundled service. As a result no landline service either. Had it not been for WATNet (cell and tablet) service we would be toast. SuperDuperNetwork could not get a technician out un",001B000001LLaoKIAT
"I don't know from where to begin, but briefly I advice all users not to deal with SpecialtyMobility - SuperDuperNetwork Internet provider if you wish to save your time, nerves, health and money... It is the worst I have ever dealt with and the worst servi",001B000001LLaoLIAT
"Recently, once again my internet service was out. This happens regularly about every 3-4 weeks. I spend hours on the phone with their tech department only to have them 'schedule an appointment' for a repairman who sometimes show up and sometimes doesn't. ",001B000001LLaoMIAT
"For the past couple months, I have been contacting SuperDuperNetwork regarding my overpriced Internet bill. They can never seem to get my bill correct even after numerous confirmations that they have made the changes in their system. At the end of the mon",001B000001LLaoNIAT
"We got SuperDuperNetwork internet services over a month ago and from the day we order till this day it has been a mess! At first the company confirmed a day of connection, they did not show up! Then the technician left the cable unburied in the back yard ",001B000001LLaoOIAT
"I have been contacted by someone from their executive support dept. after talking with them, all that was able to be resolved was 50.00 credit and an offer to replace the modem / gateway to an older model and I would have to get my own router. This is bas",001B000001LLaoPIAT
"I just moved to Oregon and the ISP for some reason couldn't install the internet connection for 2 weeks... Even with the ""We'll put you on the appointment cancelation list"", assurance. So I noticed that the WIFI signal for SpecialtyMobility- WIFI was open",001B000001LLaoQIAT
I just moved into my new home and contacted SuperDuperNetwork for internet and TV. Outdated equipment was delivered via mail - no install offered. Needed to hire video/audio tech at my expense. Buzz (very fast internet service) 0 - none existence. Interne,001B000001LLaoRIAT
They promise 100 m download for their blast service. My computer NEVER got over 72 and during peak hours it dwindled down to 15 m on the speed test. They had 101 excuses for this including blaming my laptop. No credit given for service I was not getting. ,001B000001LLaoSIAT
"We recently terminated our contract with WATNet because their offered internet speeds were just too slow for as many devices as we had, with at least one person in the house always watching Netflix most of the day, and two gamers in the house. SuperDuperN",001B000001LLaoTIAT
I called on 9/1 to set up service and they told me they needed to call me back. Never did. I called them on 9/4 and they gave me an address to go to a SuperDuperNetwork center to set up my account. I followed the address To Plymouth MI but the address was,001B000001LLaoUIAT
"Where do I begin... (they deserve 0 stars) Here's my story: I placed my order and was told I'd receive it by Sept 3rd. That didn't happen, I contacted online chat to find that my order was cancelled. Why? Nobody knows. My inquiry was escalated to a new pe",001B000001LLaoVIAT
"Every time you call SuperDuperNetwork you have to suffer through minutes of pushing buttons, no one is ever available with whom to speak. You get run through the mill with advertisements and requests to spend even more than you are currently charging for ",001B000001LLaoWIAT
I am an existing SuperDuperNetwork customer. Upon signing up for this company cable & internet services on 6/25/15 to waiting approximately 7/26/15 to have my service installed & connected I received my first bill of the amount $349.22 on 8/15/15. After m,001B000001LLaoXIAT
"The worst. THE WORST. I could tell you of a dozen times I spent 3+ hours on the phone just to report an outage. This last one round of phone wars went TEN HOURS, because everyone wanted to argue that I wasn't experiencing the outage that I was indeed expe",001B000001LLaoYIAT
"I have been on the phone with various SuperDuperNetwork Reps from Customer Solutions Department to resolve the so call promotion end that wasn't indicated on the bill. They all have given me different dates of when and what notes they can review notes, bu",001B000001LLaoZIAT
It is really so disheartening to know that your company can get away with this type of service and not have to have any accountability. I am expecting that you pull every last one of the calls that I have made today to hear each and every conversation wit,001B000001LLaoaIAD
So I was without internet for 4 days before I was able to finally schedule a service call (they said there was a general outage in my area and once that was fixed my internet service would be restored as well. It was not hence the need for a service call),001B000001LLaobIAD
After a decade of non-stop issues with SuperDuperNetwork I finally decided to go with another company with a slower speed just to get away from them. The customer service has been a non-stop charade of rudeness and glaring ineptitude. There is a reason wh,001B000001LLaocIAD
We have been X-finity SuperDuperNetwork customers for the last 10 years. We have a good package and average monthly bill $250 to $300. We have not had to deal with customer service the last 10 years. I have seen some bad reviews for company but not experi,001B000001LLaodIAD
"Cable box malfunctioned (2 months of ""We'll send signal to correct it""). Returned the box at Factoria (Bellevue, WA) service center on Aug 3, 2015. My turn was skipped. When I complained, a staff told me that ""I called your name 3 times and you were not p",001B000001LLaoeIAD
"I was on the phone with SuperDuperNetwork to cancel my internet service and the agent offered me another package that was bundled with HBO. The price offered on the phone was $44.99. After I got my bill, the price went to $49.99 before tax. When I receive",001B000001LLaofIAD
I have been calling SuperDuperNetwork out to my house for almost a year now. They have been out over 6 times. I was told to upgrade for the 50 Mbps and lucky at some points getting about 10. Now since last time a month ago they replaced the modem again an,001B000001LLaogIAD
"SuperDuperNetwork, THE WORST! Installer left without system up. NO internet, NO cable, NO phone. ALL DAY to get customer no service to help and get tech back to my house. NO apology, NO help! Fast Internet Speed, not true.",001B000001LLaohIAD
"I am a business owner and strive very hard to get back positive reviews. However, this company here in Florida should not even be allowed to operate. My experience has been a fraction of what others have encountered but I cannot in good conscience keep si",001B000001LLaoiIAD
I was a previous customer of SuperDuperNetwork about 5-6 years ago. In May of 2015 I contacted SuperDuperNetwork to inquire about internet service. I spoke via chat to a salesperson to get information. I never completed any order. I never activated any se,001B000001LLaojIAD
I had internet and home security installed a few months ago. I was not told that I had a data limit. When I discovered I had a limit I was told I could check my usage online. This was false. I cannot get anything but an error message telling me my equipme,001B000001LLaokIAD
More than I year ago I experienced slow internet service (slow page load). A SuperDuperNetwork service rep recommended an upgrade to the modem box and unneeded upgrade to Extreme 150 internet service for an additional $50/month. After accepting the servic,001B000001LLaolIAD
"We have been stuck in the phone wheel of death for 2-3 hours on three occasions in last three months trying to get resolution. They send people out who then have no idea what they are doing. They get on phone with supervisors, look for direction, spend ho",001B000001LLaomIAD
"I first got SuperDuperNetwork over a year ago at my apartment. I got everything set up and ready to go while on the phone with them, and asked them if I could make my first payment ahead of time. Whomever I spoke with proceeded to tell me my first month w",001B000001LLaonIAD
"We have used SpecialtyMobility for years. Unfortunately, there are few alternatives. They change the bill amount at least three times a year, make us call, tell us they will fix it and then we call back next month. They say one thing and do another. Today",001B000001LLaooIAD
I recently tried to switch to SuperDuperNetwork from WATNet to get faster internet speed. I ordered the self install kit which I was supposed to be able to plug in and login to activate with current service lines... That didn't work. I called to have it i,001B000001LLaopIAD
Wow wow wow that's all I can say... SuperDuperNetwork is gone from top to rock bottom... Worst internet service ever. Even terrible than WATNet. I have signed them like 3 weeks ago and the speed I am getting is 3 to 4 mbps. I have to call the support dail,001B000001LLaoqIAD
"I am so tired of SuperDuperNetwork. I had to move twice this summer. It was unfortunate but it's something I had to do. When I moved both times my bill was paid. However, when I go online to pay it for the next month there is a bill of $898.07 and there i",001B000001LLaorIAD
"Finally on Friday, Sept 11 another technician came to install., at first he said he was coming to install inside the house, but could not because the drop bury work has not been done yet - I was speechless.Fortunately for my family and me this time the te",001B000001LLaosIAD
"Before I complain about the SuperDuperNetwork internet service, I have to mention this. I am a Korean and had the fastest internet service in my country with low monthly payment. AND there is no limitation for the usage. Yesterday night, one message was p",001B000001LLaotIAD
"I have a triple play service, and I use my phone and Wi-Fi for a work at home job. I don't understand why SuperDuperNetwork is running stating it is easy to move with SuperDuperNetwork when it is clearly untrue. I called on Thursday august 20th, asking to",001B000001LLaouIAD
"I bought the 30-day access pass to SpecialtyMobility for $54.95. Most of the time, the wireless internet is slower than a dial up connection and often quits working entirely. It is close to not usable. Recently I went to a mall close by and there was an S",001B000001LLaovIAD
You know I have had SuperDuperNetwork/SpecialtyMobility service forever and no matter where I moved to I never had a problem keeping my email address. In the last 7 yrs I have moved 3x and the last 2 addresses I lived at where I had created the email and ,001B000001LLaowIAD
"I've been with SuperDuperNetwork since 2011 now. We switched to them because they were the only way to get fast service in Central Florida, beyond 10 Mb/s. This is where I differ from a lot of reviews for this company. We've had service interruptions, but",001B000001LLaoxIAD
"I attempted to initiate service with SpecialtyMobility last week. It has taken me over 5 hours of phone calls to try to get service. I still do not have any. Initially, the customer service agent failed to take my e-mail, explain to me the new landline nu",001B000001LLaoyIAD
"SuperDuperNetwork sells 75 mbps service. My connection is, most of the time, under 0.9. Complains take 30 minutes. Improvement: none. Why are they allowed to stay in business?",001B000001LLaozIAD
When we moved to Maine last year we were not told about them having a data cap. It wasn't until over a year later when we somehow started going WAY over our data cap that we learned of it. I am very upset that we were not told about this when we ordered o,001B000001LLap0IAD
"I am very upset with SuperDuperNetwork and have been since August 7th. I signed up for online bill pay and forgot the next month that I had done that so my TV and Internet was cut off, that was okay and my fault, so I paid $170 to get it turned back on an",001B000001LLap1IAD
"I am receiving two fees for installation totaling $60. After the installation, the operator told me one fee was for the truck to come to the house and one for hooking up the modem. We already had service hooked up to the house as the neighbors in our town",001B000001LLap2IAD
Being a SuperDuperNetwork faithful customer for a 1 year and a half they are not there for the customer. You can pay up 224.00 a month for a year but they will increase your plan without even notify on discounts. SuperDuperNetwork is not for the customer!,001B000001LLap3IAD
"Service shut off twice this year after not receiving the bills. Paid extra on my last bill and services were discontinued even after my payment was posted. I've tried to get to customer service through a phone number they provide, but keep getting transfe",001B000001LLap4IAD
"Trying to get services reactivated with SuperDuperNetwork after they in error deactivated services was a very disappointing/exasperating experience. Customer Satisfaction was not a priority or concern of agents. After dealing with Customer Solutions, Tech",001B000001LLap5IAD
"Never getting SuperDuperNetwork again!!! They suckered me into a two year contract because I thought they were giving me a good deal, ended up paying over $220 a month for their services. Now I'm canceling and I have returned equipment over three weeks ag",001B000001LLap6IAD
"SuperDuperNetwork has one of the worst customer service telephone service in the business. It takes at least 10-15 min to get to speak to a live representative, after that, repetitive confirmation questions which apparently are not saved in the system aft",001B000001LLap7IAD
"My wife and I have had SuperDuperNetwork for about 4 months, and have had nothing but trouble with it. The internet barely ever works. Can't call them because when it acts up I can't use my house phone. This by far the worst cable/internet/phone I've ever",001B000001LLap8IAD
I arranged for a technician to evaluate for home security. I have an existing service. 4 separate technician visits suggested by SuperDuperNetwork could not figure out how to integrate my system. Canceled the attempted transfer. SuperDuperNetwork canceled,001B000001LLap9IAD
"When I called to establish service they had to call me back. Their ""system"" was too slow to tell me if I was in their area. I then spent 30 minutes going through their options and establishing service. I received a call the next day and was told that even",001B000001LLapAIAT
"I was told I would be charged a $100 unreturned equipment fee upon cancelling my service with SuperDuperNetwork. The fee is for a cable box that I received as a part of my internet package. By the time I found out about this, I had moved out of my sublet ",001B000001LLapBIAT
"I've been dealing with SuperDuperNetwork for 3 years now. I have watched commercials that brag about their wonderful service and their great, wonderful customer service. I don't find their service to be wonderful or great. I don't find them to be a step a",001B000001LLapCIAT
"Many times my internet goes out, disconnects or is very slow (I mean dial up 1990's slow). So I call up SuperDuperNetwork, they call back and the hours begin to tick by. The first Tier are people who I doubt completed High School. Listening Skills are lac",001B000001LLapDIAT
"This is by far the worst Internet service I have ever had. Called customer service and was directed to an automated phone service, and then hung up on because I wanted to talk to a REAL PERSON.",001B000001LLapEIAT
SuperDuperNetwork is the worst business in this world. Don't EVER do business with them. We got their internet service (only because barely any other services are available in our area)... I was dreading it but we needed the internet. We set it up ourselv,001B000001LLapFIAT
From Oct of 2014 to March 2015 I spent over 11 hours on the phone with this company working out problems that they had messed up on. Staring off their website when I was considering buying has the deal pop up sliding window. They had a deal for $20 month ,001B000001LLapGIAT
"SuperDuperNetwork has had my bundle business for quite a few years, so you would think that they would want to provide good customer service. Well think again. I called two weeks ago (the week of 20 July 2015) to ask them to come and move my cable line wh",001B000001LLapHIAT
"My internet cable was broken in a storm and when I asked them to repair it, they told me they were going to come the next day. No one showed up, and when I called them, they had scheduled an appointment two weeks later. I have many medical issues, and I n",001B000001LLapIIAT
I'm so tired of the excuses I get for lose of cable. It rains - I lose!!! The technician 2-hour window is a joke when they come 5 minutes before the 2-hour window is almost over. I've been told by a tech that someone else needed to come out. I had one onl,001B000001LLapJIAT
"I have had SuperDuperNetwork/SpecialtyMobility services for 3 years now, and in that time I don't think my services have been down more than 12 hours which boils down to a 0.0456621% downtime, or 99.954% uptime. That's an amazing statistic! And to top tha",001B000001LLapKIAT
"I've been a SuperDuperNetwork Customer for over 8 years. Recently SuperDuperNetwork raised my monthly service to over $200 per month. I called to cancel in May and was sent to the ""recovery"" department. I was offered a deal so I would stay. A month later ",001B000001LLapLIAT
I pay my bill monthly. I am always on time. But SuperDuperNetwork can't even provide a reliable service! The internet cuts out. There are HOURS that go by without any service. I call in and try to contact support and I get thrown through a roundabout of m,001B000001LLapMIAT
"I am having to use my data on my phone to even be on this site right now because my WiFi is not working, which isn't unusual. They have the worst customer service ever. It took them a week and 3 days just to get my cable working and I still have problems ",001B000001LLapNIAT
"EXPLORE OTHER AVENUES TO GET CABLE & INTERNET! My experience with SpecialtyMobility and SuperDuperNetwork seems to be the same as everyone else... Service is the worst I have ever been exposed to. Customer Support never knows what is going on, if it is se",001B000001LLapOIAT
"I call and call and get the same old responses which never help. They only want to sell me something to better my experience. Blast is what I need to get a better connection for my internet, they say. I don't want Blast, they put it in my account anyway. ",001B000001LLapPIAT
"So they tell me now that I'm getting 75 mbps internet speed. And often I do. But then again, often I end up with .35 mbps.. that's point 35. Slow enough that my internet service is useless and I have to leave my home to continue with my job. For years the",001B000001LLapQIAT
"I called the SuperDuperNetwork SpecialtyMobility hotline to get internet only (no TV, no home phone). There was no option to set it up online. The rep put me on hold for about 10 min to ""put some packages together."" Then she claimed that the best option f",001B000001LLapRIAT
"My internet service has been unreliable for a majority of the 2 years since a move outside of WATNet range forced me back into SuperDuperNetwork SpecialtyMobility's monopoly. I'm on my 3rd rental modem, 3rd technician (2 no shows), and countless hours of ",001B000001LLapSIAT
I got SuperDuperNetwork internet with telephone this month for the first time. To avoid monthly modem fees I opted to buy modem on my own and SuperDuperNetwork rep suggested me to buy DOCSIS 3 modem before the technician visit for set up. On visit the tec,001B000001LLapTIAT
"I had blast for over 2 years. Recently SuperDuperNetwork increased my price to $70 from $40 and told me that my speed is increased to 75 mbps. In reality I was only getting 1.5-2 mbps. I contacted service just to go through the monkey drill of power off, ",001B000001LLapUIAT
"On the line for five hours, trying to restore cable and internet which were not working when we arrived home this afternoon. Could only reach operators in the Philippines and could not get any help in the US. Transferred many times, left on hold, with no ",001B000001LLapVIAT
"June 25, after attempt to self connect the internet myself, not working. June 30 I call SuperDuperNetwork. A lady ask me to do phone trouble shooting, still not working, so she said the modem defective, she will send me another one in 3~5 business days. A",001B000001LLapWIAT
"SuperDuperNetwork sells different tiers of Internet speed that never as fast as advertised. I pay $85/mo for 75 mbps internet; usually I have 20 mbps, and often only 5 mbps(!). SuperDuperNetwork offers to send a service person out, for a charge, and tells",001B000001LLapXIAT
Have had SuperDuperNetwork for almost two months. I've experienced constant connection problems with buffering and just getting kicked off altogether. I've called once to fix it and will call again. I've also ran speed tests on Internet and I'm only getti,001B000001LLapYIAT
"Customer placed on hold over 30 minutes waiting to talk to SuperDuperNetwork rep. 1.) Conversation interrupted frequently several times during conversation. Each time dialed for reconnect, a long time waiting period (over 30- minutes). 2.) Recording voice",001B000001LLapZIAT
"I transferred my internet service by talking with a online representative. In the new apt, the internet just doesn't work. I called more than 5 times, spoke with different representatives and finally got an appointment. Not only no one showed up for no re",001B000001LLapaIAD
"Signed up for Blast 75Mbps service at $39.99, SuperDuperNetwork changed it. I have a confirmation in writing: ""SpecialtyMobility Internet Blast! Internet Promotional Rate. Promotional Rate for 12 months."" When they installed, speed test showed 29Mbps. Cal",001B000001LLapbIAD
"My family and I have been customers with SuperDuperNetwork for many years. When SuperDuperNetwork just started, they were a really good company. As years went on, they got worse and worse. They have the WORSE customer service team. Their information is ne",001B000001LLapcIAD
I called SuperDuperNetwork/SpecialtyMobility in the middle of June regarding the slow speed of our internet service. The agent immediately said she would send someone out. SHE DID NOT TELL ME THERE WOULD BE A $70.00 CHARGE. The service person came and tol,001B000001LLapdIAD
"My wife and I WERE going to change our internet/cable service. I took the day off of work to be home for the appointment. My wife gave the rep scheduling the appointment my contact info and also put me on the ""account"" so I could interact with SuperDuperN",001B000001LLapeIAD
"Well, they really have zero workers who have brains. The repair time for their mistakes is always a week out or more. They sent over a SuperDuperNetwork worker who was giving my neighbor cable. So they just disconnect my service and gave him my service be",001B000001LLapfIAD
"Call to have service moved to a new home for my mom & dad. They showed up, told us they had to rewire but not that it would cost $90. Then told we got new boxes, not the ones we had. Got the bill and the new boxes were $10 each box, each month. Feel they ",001B000001LLapgIAD
"HORRIBLE! I've called SpecialtyMobility/SuperDuperNetwork everyday since I have their service (about 2 weeks). The internet never works, the equipment is faulty, causing me to take trips to the SpecialtyMobility store several times to exchange equipment. ",001B000001LLaphIAD
"I pay $50 a month for the ""economy"" internet service which is supposed to give me 1.5-3 Mbps but my family can't even watch a streaming video on Roku at night because the service is so slow. All it does is keep loading. Small businesses run entire offices",001B000001LLapiIAD
I made a payment extension with SuperDuperNetwork/SpecialtyMobility to extend my payment for another week. They told me that they would have to print a ticket for it but my service would not be affected for a whole week. The very next day they shut my ser,001B000001LLapjIAD
"I called to have a new installation for SpecialtyMobility internet. I was scheduled for 6 days later between 3 & 5 pm, what they called ""the guaranteed two-hour window."" On that day no one called and no one showed to do the install. After spending 1 1/2 h",001B000001LLapkIAD
Worst service I've ever had. Our HOA gives us free TV from SuperDuperNetwork so they give us the cheapest internet equipment even when we return it for better equipment. And forget them sending anyone out. But if they do they won't /can't fix problem. Mov,001B000001LLaplIAD
"This is the worst cable company I've had the displeasure of dealing with and working for at one point. They mislead you with their promos and when you call to complain, you just get the runaround. I hope your stocks plummet!! Billing is always off and sup",001B000001LLapmIAD
I have had SuperDuperNetwork for 3 years and over time my internet cost has gone up tremendously. They continued to try to upsale us on cable and finally offered a deal where either our internet and phone would cost more than what we would pay for interne,001B000001LLapnIAD
"Just moved to a new home in Tucson. After being with Cox Cable for years, this location required I have SuperDuperNetwork. I'd read reviews and was concerned. After calling three different times talking with customer service reps and getting three differe",001B000001LLapoIAD
This company is the worst. I started with SuperDuperNetwork in May 2014. It started out ok. But then the internet would go off and then I would have to call them to see what was going on. Every time I called I would get a phone call after a week or so and,001B000001LLappIAD
"SpecialtyMobility customer service center, thank you for surpassing my expectations today. I had arranged for new 75 mbps Blast! service to be installed today to replace my 18 mbps U-verse Internet (btw 12 mbps taken up by U-verse TV) between 10am and 12 ",001B000001LLapqIAD
"After having the installation it became clear the salesman had NO working knowledge of technology side of the business. The salesman also gave a quote that was far off. For example, the installation was supposed to be $19.95 (Special promotion, he said), ",001B000001LLaprIAD
"This is the worst service I have ever had. My wifi is always offline when I am at home trying to work, but get up in gone morning at 3am and all is good. SuperDuperNetwork service is the worst I have ever had. You want payment, I want good service.",001B000001LLapsIAD
This has got to be THE WORST internet service EVERRRR. So slow. Have Chromecast and the Movies have to reload every three Minutes (that's being generous). It takes like five to ten Minutes and I have to restart. Takes like three hrs or more to watch a nor,001B000001LLaptIAD
After learning SuperDuperNetwork was the only internet company available in my area I was immediately distraught. I've followed consumer advocate groups as I am picky with who I do business with. I currently have/had DIRECTV which I am happy with but I ju,001B000001LLapuIAD
"For a year, I can't streamline a television program or even play more than one song on Pandora radio, why? My internet speed is too slow to do anything! I have DirecTV on Demand and can't watch anything. Every time I call, the tech person switches me to a",001B000001LLapvIAD
"I received the promotion mail from SuperDuperNetwork stating they provides $29.99 per month for 12 month for internet up to 25 Mbps for new customer, expiring July 14th, 2015. I was so excited since I will move in to a new apartment on July 7th, 2015. I h",001B000001LLapwIAD
"They promise you a certain download and upload speed, and the vast majority of the time it's a fraction of the speed they say it should be. I tried to check my download speed, and the website won't even load. By far, one of the ** companies in the world a",001B000001LLapxIAD
"I recently called to downgrade my service with SuperDuperNetwork because my hours were cut at work. I explained my situation to the SuperDuperNetwork rep who sold me a downgraded package with a cost quote of $110 and told if it didn't work out, I could ca",001B000001LLapyIAD
"I have SuperDuperNetwork Service at my home in Florida, as well as in New Jersey. Customer service appears to be outsourced, and attempting to explain a problem appears to ""suffer in translation."" I am now having problems in New Jersey, after attempting t",001B000001LLapzIAD
"Internet service off and on for last two months as of the 29th of June. No service for 3 days, July 2nd 2014. No realistic eta on resolution. IVR keeps stating a time frame of when services can be up and extending it. Reached out to local office tech supe",001B000001LLaq0IAD
I have never had a good experience with their customer service. Always long wait times and are never helpful at all. I would never be a customer if I had a choice but they're the only provider in my city. Worst company ever!!!,001B000001LLaq1IAD
"I had a previous bill with them and they send me to collections - 1400 dollars. I call and I wanted to have a new account, so they promise me to start me up with a 0 balance. They call me and say ""yes, 0 balance"" 3 times before they then came. I ask again",001B000001LLaq2IAD
"On June 6, 2015 I called SuperDuperNetwork customer service for help with internet service. At the end of the call, the CSR who gave her name as **, gave me a sales pitch. ** told me I get increase my internet speed for only $7.00 per month, and it was a ",001B000001LLaq3IAD
This is absolutely the worst company I have ever dealt with. I spent 4 hours trying to resolve an issue. In the process was told that my banking information that I gave to a phone rep was never received but that I should trust them with it again. I was ta,001B000001LLaq4IAD
"In May 2015 I agreed to upgrade to the X1 platform at the rate of 159.49, with no contract. Since the upgrade my bill has never been the correct amount. It has gone up. Also since installation the service has never fully worked. It will freeze up and blac",001B000001LLaq5IAD
